gene,273614N_0.75CDS40,378604X_0.75CDS40,BC187_0.75CDS40,DBVPG1106_0.75CDS40,DBVPG1373_0.75CDS40,DBVPG6765_0.75CDS40,L_1374_0.75CDS40,NCYC361_0.75CDS40,SK1_0.75CDS40,UWOPS05_217_3_0.75CDS40,UWOPS05_227_2_0.75CDS40,UWOPS83_787_3_0.75CDS40,UWOPS87_2421_0.75CDS40,Y12_0.75CDS40,Y55_0.75CDS40,YJM975_0.75CDS40,YJM978_0.75CDS40,YJM981_0.75CDS40,YPS128_0.75CDS40,YPS606_0.75CDS40,YS2_0.75CDS40,YS9_0.75CDS40
YMR193W,-479.8928571428571,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-809.8181818181818,-683.0833333333334,-669.3181818181818,-669.3181818181818,-669.3181818181818,-669.3181818181818,-683.0833333333334,-683.0833333333334,-669.3181818181818,-669.3181818181818
YMR198W,-393.09649122807025,-393.09649122807025,-393.09649122807025,-393.09649122807025,-393.09649122807025,-393.09649122807025,-393.09649122807025,-393.09649122807025,-590.3311688311687,-1279.556862745098,-1279.556862745098,-488.3918918918919,-393.09649122807025,-590.3311688311687,-393.09649122807025,-393.09649122807025,-393.09649122807025,-393.09649122807025,-590.3311688311687,-590.3311688311687,-393.09649122807025,-393.09649122807025
YMR203W,-1251.0,-1441.3461538461538,-1251.0,-1251.0,-1251.0,-1251.0,-1251.0,-1251.0,-1449.6923076923074,-2165.2291666666665,-2165.2291666666665,-1441.3461538461538,-1251.0,-1013.4,-1251.0,-1251.0,-1251.0,-1251.0,-1441.3461538461538,-1441.3461538461538,-1251.0,-1251.0
YMR205C,-1334.9242424242425,-1332.9333333333334,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1211.9242424242425,-1211.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425,-1334.9242424242425
YMR207C,-994.0740259740261,-1437.5079365079364,-994.0740259740261,-994.0740259740261,-994.0740259740261,-994.0740259740261,-994.0740259740261,-994.0740259740261,-1968.5,-1833.4927849927851,-1833.4927849927851,-994.0740259740261,-1663.952380952381,-994.0740259740261,-994.0740259740261,-994.0740259740261,-994.0740259740261,-994.0740259740261,-1437.5079365079364,-1437.5079365079364,-994.0740259740261,-994.0740259740261
YMR214W,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1698.395833333333,-984.2500000000003,-984.2500000000003,-1048.0333333333333,-1048.0333333333333,-1187.7028985507247,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1048.0333333333333,-1187.7028985507247,-1187.7028985507247,-1048.0333333333333,-1048.0333333333333
YMR215W,-1699.3375,-1638.8772727272726,-1699.3375,-1699.3375,-1699.3375,-1638.8772727272726,-1638.8772727272726,-1699.3375,-1779.5646341463416,-1779.5646341463416,-1779.5646341463416,-1638.8772727272726,-1755.2269230769232,-1755.2269230769232,-1638.8772727272726,-1699.3375,-1699.3375,-1699.3375,-1638.8772727272726,-1638.8772727272726,-1699.3375,-1699.3375
YMR217W,-2080.5862745098043,-2435.423015873016,-2080.5862745098043,-2291.6016483516487,-2080.5862745098043,-2080.5862745098043,-2080.5862745098043,-2080.5862745098043,-2248.289682539683,-2243.789682539683,-2243.789682539683,-2248.289682539683,-2080.5862745098043,-2435.423015873016,-2248.289682539683,-2080.5862745098043,-2080.5862745098043,-2080.5862745098043,-2431.0738095238103,-2431.0738095238103,-2080.5862745098043,-2080.5862745098043
YMR220W,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-936.4,-959.6,-959.6,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4,-858.4
YMR221C,-973.2166666666667,-677.952380952381,-973.2166666666667,-973.2166666666667,-973.2166666666667,-973.2166666666667,-973.2166666666667,-973.2166666666667,-1191.6260997067448,-1981.4502923976609,-1981.4502923976609,-973.2166666666667,-973.2166666666667,-1191.6260997067448,-973.2166666666667,-973.2166666666667,-973.2166666666667,-973.2166666666667,-2034.7692307692307,-2034.7692307692307,-973.2166666666667,-1191.6260997067448
YMR226C,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75,-864.125,-1291.75,-1291.75,-1077.6609195402298,-1140.519298245614,-1140.519298245614,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75,-1291.75
YMR229C,-627.1428571428571,-440.0,-654.1942110177404,-1219.6519480519482,-654.1942110177404,-654.1942110177404,-654.1942110177404,-654.1942110177404,-1323.2843137254902,-435.0,-435.0,-1105.7843137254902,-440.0,-1105.7843137254902,-654.1942110177404,-654.1942110177404,-654.1942110177404,-654.1942110177404,-1105.7843137254902,-1105.7843137254902,-654.1942110177404,-899.2912698412698
YMR235C,-1152.2581699346406,-1238.1666666666667,-1152.2581699346406,-1082.4444444444443,-1152.2581699346406,-1152.2581699346406,-1152.2581699346406,-1152.2581699346406,-991.1666666666665,-991.1666666666665,-991.1666666666665,-1238.1666666666667,-991.1666666666665,-1238.1666666666667,-1152.2581699346406,-1152.2581699346406,-1152.2581699346406,-1152.2581699346406,-1238.1666666666667,-1238.1666666666667,-1152.2581699346406,-1082.4444444444443
YMR237W,-529.2087912087911,-167.9230769230769,39.333333333333314,39.333333333333314,39.333333333333314,39.333333333333314,39.333333333333314,39.333333333333314,-167.9230769230769,-110.92307692307692,-110.92307692307692,-167.9230769230769,39.333333333333314,-167.9230769230769,39.333333333333314,39.333333333333314,39.333333333333314,39.333333333333314,-167.9230769230769,-167.9230769230769,39.333333333333314,39.333333333333314
YMR238W,-1521.0119047619046,-2243.5868945868947,-1799.5,-2063.7941176470586,-2063.7941176470586,-2063.7941176470586,-2063.7941176470586,-2063.7941176470586,-2243.5868945868947,-2242.9943019943016,-2242.9943019943016,-1521.0119047619046,-2063.7941176470586,-1736.552631578947,-2063.7941176470586,-2063.7941176470586,-2063.7941176470586,-2063.7941176470586,-1521.0119047619046,-1521.0119047619046,-2063.7941176470586,-2063.7941176470586
YMR241W,-1031.5666666666666,-447.1428571428571,-1031.5666666666666,-1031.5666666666666,-1031.5666666666666,-1031.5666666666666,-1031.5666666666666,-1031.5666666666666,-971.0952380952382,-971.0952380952382,-971.0952380952382,-971.0952380952382,-1031.5666666666666,-971.0952380952382,-1031.5666666666666,-1031.5666666666666,-1031.5666666666666,-1031.5666666666666,-971.0952380952382,-971.0952380952382,-1031.5666666666666,-1031.5666666666666
YMR246W,-2313.531818181818,-2313.531818181818,-2250.2318181818177,-2313.531818181818,-2313.531818181818,-2313.531818181818,-2313.531818181818,-2313.531818181818,-2250.2318181818177,-2250.2318181818177,-2250.2318181818177,-2250.2318181818177,-2259.2318181818177,-2250.2318181818177,-2313.531818181818,-2313.531818181818,-2313.531818181818,-2313.531818181818,-2250.2318181818177,-2250.2318181818177,-2313.531818181818,-2313.531818181818
YMR247C,-1555.1588235294116,-1668.9188235294116,-1281.0075757575758,-1555.1588235294116,-1555.1588235294116,-1555.1588235294116,-1861.275438596491,-1555.1588235294116,-728.25,-1696.552985702271,-1696.552985702271,-1555.1588235294116,-1680.2685009487666,-728.25,-1555.1588235294116,-1555.1588235294116,-1555.1588235294116,-1555.1588235294116,-1680.2685009487666,-1680.2685009487666,-1555.1588235294116,-823.5608108108107
YMR250W,-1921.6623376623377,-1364.7536796536795,-1921.6623376623377,-1921.6623376623377,-1921.6623376623377,-1921.6623376623377,-1921.6623376623377,-1921.6623376623377,-1609.2142857142856,-2024.1309523809525,-2024.1309523809525,-1778.2061403508774,-1703.218045112782,-1703.218045112782,-1921.6623376623377,-1921.6623376623377,-1921.6623376623377,-1921.6623376623377,-1778.2061403508774,-1778.2061403508774,-1921.6623376623377,-2607.264285714285
YMR261C,-879.2666666666668,-1138.6640692640692,-879.2666666666668,-1407.5878787878787,-618.8295454545455,-1138.6640692640692,-879.2666666666668,-618.8295454545455,-603.0666666666667,-879.2666666666668,-879.2666666666668,-618.8295454545455,-670.0238095238095,-618.8295454545455,-1138.6640692640692,-618.8295454545455,-618.8295454545455,-618.8295454545455,-618.8295454545455,-618.8295454545455,-618.8295454545455,-670.0238095238095
YMR264W,-1870.959523809524,-1773.0547619047622,-1773.0547619047622,-931.2880952380953,-1773.0547619047622,-1773.0547619047622,-1773.0547619047622,-1773.0547619047622,-539.4615384615385,-1482.504761904762,-1482.504761904762,-1482.504761904762,-1482.504761904762,-1482.504761904762,-1773.0547619047622,-1773.0547619047622,-1773.0547619047622,-1773.0547619047622,-1482.504761904762,-1482.504761904762,-1773.0547619047622,-1482.504761904762
YMR266W,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-308.2142857142857,-182.0434782608696,-182.0434782608696,-485.78571428571416,-485.78571428571416,-485.78571428571416,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-34.904411764705856,-485.78571428571416
YMR267W,-671.6545454545455,-671.6545454545455,-671.6545454545455,-671.6545454545455,-671.6545454545455,-671.6545454545455,-671.6545454545455,-671.6545454545455,-1384.125,-763.0523809523809,-763.0523809523809,-1384.125,-1384.125,-1076.9642857142858,-671.6545454545455,-671.6545454545455,-671.6545454545455,-671.6545454545455,-1384.125,-1384.125,-671.6545454545455,-848.9523809523812
YMR272C,-281.2683397683398,-1409.0420168067224,-281.2683397683398,-281.2683397683398,-281.2683397683398,-281.2683397683398,-281.2683397683398,-281.2683397683398,-281.2683397683398,-1705.6745861981155,-1705.6745861981155,-1409.0420168067224,-410.7540540540541,-281.2683397683398,-281.2683397683398,-281.2683397683398,-281.2683397683398,-281.2683397683398,-453.354054054054,-453.354054054054,-281.2683397683398,-281.2683397683398
YMR295C,-1591.864898989899,-1591.864898989899,-1591.864898989899,-1591.864898989899,-1591.864898989899,-1591.864898989899,-1591.864898989899,-1591.864898989899,-1681.9286365709077,-1681.9286365709077,-1681.9286365709077,-1681.9286365709077,-1871.8809523809525,-1270.278787878788,-1597.1684555754325,-1591.864898989899,-1591.864898989899,-1591.864898989899,-1645.166666666667,-1645.166666666667,-1591.864898989899,-1681.9286365709077
YMR296C,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-417.8777777777778,-503.9358974358975,-503.9358974358975,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-484.10606060606074,-417.8777777777778
YMR297W,-1312.7777777777776,-1896.3908313908316,-1233.2222222222224,-1233.2222222222224,-1233.2222222222224,-1233.2222222222224,-1233.2222222222224,-1233.2222222222224,-1087.6904761904761,-1123.8243243243244,-1123.8243243243244,-1928.15,-1312.7777777777776,-1754.6619047619047,-1233.2222222222224,-1233.2222222222224,-1233.2222222222224,-1233.2222222222224,-1896.3908313908316,-1896.3908313908316,-1233.2222222222224,-1902.4292929292926
YMR298W,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-984.5133333333333,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-1863.1597222222226,-2028.6597222222226
YMR300C,-1144.9801120448178,-672.1999999999998,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-672.1999999999998,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178,-1144.9801120448178
YMR301C,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1123.1526785714286,-1123.1526785714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1137.9964285714286,-1954.6677536231878
YMR302C,-760.8733766233764,-742.2424242424244,-742.2424242424244,-760.8733766233764,-761.6233766233764,-742.2424242424244,-760.8733766233764,-761.6233766233764,-742.2424242424244,-760.8733766233764,-760.8733766233764,-760.8733766233764,-760.8733766233764,-742.2424242424244,-742.2424242424244,-761.6233766233764,-761.6233766233764,-761.6233766233764,-742.2424242424244,-742.2424242424244,-761.6233766233764,-742.2424242424244
YMR303C,-1870.1515151515152,-1694.9242424242425,-1694.9242424242425,-1870.1515151515152,-1870.1515151515152,-1870.1515151515152,-1870.1515151515152,-1870.1515151515152,-1694.9242424242425,-1860.515151515152,-1860.515151515152,-1694.9242424242425,-1694.9242424242425,-1798.8333333333335,-1870.1515151515152,-1694.9242424242425,-1694.9242424242425,-1870.1515151515152,-1694.9242424242425,-1694.9242424242425,-1694.9242424242425,-1798.8333333333335
YMR304W,-1848.7176470588236,-890.7666666666668,-803.0555555555555,-1848.7176470588236,-890.7666666666668,-1848.7176470588236,-1848.7176470588236,-890.7666666666668,-890.7666666666668,-1409.215384615385,-1409.215384615385,-1800.7594202898551,-803.0555555555555,-1800.7594202898551,-1848.7176470588236,-890.7666666666668,-890.7666666666668,-890.7666666666668,-890.7666666666668,-890.7666666666668,-890.7666666666668,-890.7666666666668
YMR307W,-1544.34126984127,-1565.6984126984128,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1084.5,-1545.1245210727968,-1545.1245210727968,-1384.5032679738558,-1544.34126984127,-1565.6984126984128,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1544.34126984127,-1565.6984126984128
YMR308C,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-718.55533008658,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-1679.1640211640213,-554.9212454212453
YMR309C,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-427.2564102564103,-427.2564102564103,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1,-1318.1
YMR314W,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-519.2446808510639,-519.2446808510639,-416.16666666666674,-508.7894736842105,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-416.16666666666674,-519.2446808510639
YMR315W,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-365.1923076923077,-365.1923076923077,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076,-806.1923076923076
YNL002C,-978.3088235294116,-978.3088235294116,-978.3088235294116,-978.3088235294116,-978.3088235294116,-769.0476190476188,-769.0476190476188,-978.3088235294116,-978.3088235294116,-994.6730769230768,-994.6730769230768,-1054.361111111111,-978.3088235294116,-978.3088235294116,-769.0476190476188,-978.3088235294116,-978.3088235294116,-978.3088235294116,-978.3088235294116,-978.3088235294116,-978.3088235294116,-978.3088235294116
YNL003C,-1069.734649122807,-1069.734649122807,-1069.734649122807,-1069.734649122807,-1069.734649122807,-1069.734649122807,-1069.734649122807,-1069.734649122807,-1069.734649122807,-159.67857142857144,-159.67857142857144,-777.7851957479908,-1069.734649122807,-777.7851957479908,-1069.734649122807,-1069.734649122807,-1069.734649122807,-1069.734649122807,-777.7851957479908,-777.7851957479908,-1069.734649122807,-1069.734649122807
YNL004W,-594.0942028985506,-594.0942028985506,-670.7051282051283,-594.0942028985506,-767.5919540229885,-594.0942028985506,-767.5919540229885,-767.5919540229885,-2002.1952380952387,-670.7051282051283,-670.7051282051283,-1458.1978021978025,-767.5919540229885,-1852.5952380952388,-594.0942028985506,-767.5919540229885,-767.5919540229885,-767.5919540229885,-902.1428571428572,-902.1428571428572,-767.5919540229885,-1157.698412698413
YNL005C,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-172.4523809523809,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,-17.833333333333343,102.69264069264065,102.69264069264065,-17.833333333333343,-374.2507936507936
YNL007C,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1335.0204795204795,-1534.5204795204795,-1534.5204795204795,-1335.0204795204795,-1335.0204795204795
YNL010W,-703.125,-1655.7619047619046,-1655.7619047619046,-703.125,-703.125,-1655.7619047619046,-703.125,-703.125,-703.125,-703.125,-703.125,-703.125,-1655.7619047619046,-703.125,-1655.7619047619046,-703.125,-1655.7619047619046,-1655.7619047619046,-703.125,-703.125,-703.125,-703.125
YNL015W,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1691.6640692640692,-1915.1880404335645,-1915.1880404335645,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1640.2564102564106,-1647.3367965367966
YNL016W,-1203.421568627451,-1011.6093073593072,-1011.6093073593072,-1209.0333333333335,-878.225974025974,-1471.4,-1011.6093073593072,-878.225974025974,-1012.1185666185664,-1209.0333333333335,-1209.0333333333335,-1209.0333333333335,-1220.7833333333335,-1209.0333333333335,-1209.0333333333335,-878.225974025974,-1011.6093073593072,-1011.6093073593072,-1209.0333333333335,-1209.0333333333335,-878.225974025974,-1011.6093073593072
YNL026W,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1558.1153846153845,-1558.1153846153845,-1558.1153846153845,-1558.1153846153845,-1558.1153846153845,-1558.1153846153845,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1712.4545454545455,-1558.1153846153845,-1558.1153846153845,-1712.4545454545455,-1494.1153846153845
YNL035C,-1354.0142857142855,-1194.3055555555557,-1194.3055555555557,-1194.3055555555557,-1194.3055555555557,-1194.3055555555557,-1194.3055555555557,-1194.3055555555557,-1391.625,-1173.6597222222224,-1173.6597222222224,-1391.625,-1391.625,-1391.625,-1194.3055555555557,-1194.3055555555557,-1194.3055555555557,-1194.3055555555557,-1391.625,-1391.625,-1194.3055555555557,-1391.625
YNL036W,-714.5,-992.32,-1059.0,-714.5,-714.5,-714.5,-714.5,-714.5,-1052.3333333333333,-992.32,-992.32,-992.32,-1052.3333333333333,-1052.3333333333333,-1059.0,-714.5,-714.5,-714.5,-1585.9368421052634,-1585.9368421052634,-714.5,-1052.3333333333333
YNL037C,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1107.0,-1107.0,-1152.357142857143,-1148.763768115942,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1152.357142857143,-1148.763768115942,-1148.763768115942,-1148.763768115942,-1152.357142857143,-1152.357142857143
YNL040W,-1259.7454545454545,-1259.7454545454545,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3,-521.3
YNL044W,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-411.16666666666674,-1109.6323529411766,-1109.6323529411766,-1116.2134146341464,-1116.2134146341464,-1116.2134146341464,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-1980.6833333333332,-1575.4074712643676,-1575.4074712643676,-1980.6833333333332,-376.66666666666674
YNL046W,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1185.5285714285715,-1081.7706766917295,-1081.7706766917295,-1081.7706766917295,-1097.9285714285716,-1185.5285714285715,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1097.9285714285716,-1081.7706766917295,-1081.7706766917295,-1097.9285714285716,-1097.4285714285716
YNL048W,-1002.5448717948718,-1216.1277777777775,-1002.5448717948718,-1002.5448717948718,-1002.5448717948718,-1002.5448717948718,-1002.5448717948718,-1002.5448717948718,-1226.2954545454545,-1216.1277777777775,-1216.1277777777775,-1626.8080134151567,-1002.5448717948718,-1226.2954545454545,-1002.5448717948718,-1002.5448717948718,-1002.5448717948718,-1002.5448717948718,-1226.2954545454545,-1226.2954545454545,-1002.5448717948718,-1226.2954545454545
YNL052W,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-1766.03125,-1766.03125,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075,-2048.9420289855075
YNL055C,-500.5909090909091,-500.5909090909091,-500.5909090909091,-500.5909090909091,-500.5909090909091,-500.5909090909091,-500.5909090909091,-500.5909090909091,-1263.7106643356644,-1263.7106643356644,-1263.7106643356644,-1263.7106643356644,-1263.7106643356644,-1263.7106643356644,-500.5909090909091,-500.5909090909091,-500.5909090909091,-500.5909090909091,-1263.7106643356644,-1263.7106643356644,-500.5909090909091,-1263.7106643356644
YNL061W,-1101.5666666666666,-980.2999999999997,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666,-1101.5666666666666
YNL064C,-1075.1442002442004,-1075.1442002442004,-357.71153846153845,-357.71153846153845,-357.71153846153845,-357.71153846153845,-357.71153846153845,-357.71153846153845,-390.0860215053764,-527.4375,-527.4375,-390.0860215053764,-390.0860215053764,-357.71153846153845,-357.71153846153845,-357.71153846153845,-357.71153846153845,-357.71153846153845,-390.0860215053764,-390.0860215053764,-357.71153846153845,-357.71153846153845
YNL067W,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1244.607142857143,-1152.0,-1152.0,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143,-1204.607142857143
YNL069C,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1267.5325757575756,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666,-1469.1916666666666
YNL070W,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,39.700000000000045,-595.3666666666667,-595.3666666666667,39.700000000000045,39.700000000000045
YNL071W,-1421.504901960784,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1291.2271062271066,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1195.1060606060607,-1299.3908045977012,-1299.3908045977012,-1195.1060606060607,-1195.1060606060607
YNL076W,-1609.8675,-1356.1068548387098,-1356.1068548387098,-1640.1068548387098,-911.0238095238096,-1640.1068548387098,-1640.1068548387098,-911.0238095238096,-1612.8361486486488,-1045.8108108108106,-1045.8108108108106,-1609.8675,-1609.8675,-1609.8675,-1205.5648648648648,-911.0238095238096,-911.0238095238096,-1640.1068548387098,-1609.8675,-1609.8675,-911.0238095238096,-1640.1068548387098
YNL079C,-1167.625,-1167.625,-1167.625,-1167.625,-1420.05,-1167.625,-1167.625,-1420.05,-1167.625,-1167.625,-1167.625,-1167.625,-1167.625,-1167.625,-1167.625,-1420.05,-1420.05,-1167.625,-1167.625,-1167.625,-1420.05,-1604.416666666667
YNL085W,-1281.7809523809524,-1281.7809523809524,-303.25,-303.25,-1281.7809523809524,-303.25,-1277.8166666666666,-1281.7809523809524,-1378.833333333333,-535.5,-535.5,-1378.833333333333,-1281.7809523809524,-1281.7809523809524,-1281.7809523809524,-1281.7809523809524,-1281.7809523809524,-1338.0140350877193,-1119.5666666666666,-1119.5666666666666,-1281.7809523809524,-1271.2333333333333
YNL088W,-588.0967348927875,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-854.532634032634,-1482.821428571429,-521.616809116809,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1482.821428571429,-1077.9583333333333,-1077.9583333333333,-1482.821428571429,-521.616809116809
YNL090W,-775.4621848739495,-775.4621848739495,-775.4621848739495,-775.4621848739495,-775.4621848739495,-775.4621848739495,-775.4621848739495,-775.4621848739495,-760.3571428571428,-467.50692640692637,-467.50692640692637,-761.9621848739495,-944.0357142857142,-1422.7777777777776,-775.4621848739495,-775.4621848739495,-775.4621848739495,-775.4621848739495,-467.50692640692637,-467.50692640692637,-775.4621848739495,-467.50692640692637
