gene,273614N_0.25CDS40,378604X_0.25CDS40,BC187_0.25CDS40,DBVPG1106_0.25CDS40,DBVPG1373_0.25CDS40,DBVPG6765_0.25CDS40,L_1374_0.25CDS40,NCYC361_0.25CDS40,SK1_0.25CDS40,UWOPS05_217_3_0.25CDS40,UWOPS05_227_2_0.25CDS40,UWOPS83_787_3_0.25CDS40,UWOPS87_2421_0.25CDS40,Y12_0.25CDS40,Y55_0.25CDS40,YJM975_0.25CDS40,YJM978_0.25CDS40,YJM981_0.25CDS40,YPS128_0.25CDS40,YPS606_0.25CDS40,YS2_0.25CDS40,YS9_0.25CDS40
YNL037C,-1065.6929824561405,-1065.6929824561405,-1065.6929824561405,-1065.6929824561405,-1065.6929824561405,-1065.6929824561405,-1065.6929824561405,-1065.6929824561405,-1485.7368421052633,-1485.7368421052633,-1485.7368421052633,-1485.7368421052633,-1554.0,-1485.7368421052633,-1065.6929824561405,-1065.6929824561405,-1065.6929824561405,-1554.0,-1554.0,-1554.0,-1065.6929824561405,-1485.7368421052633
YNL040W,-682.3696969696971,-682.3696969696971,-682.3696969696971,-682.3696969696971,-243.72222222222214,-682.3696969696971,-682.3696969696971,-243.72222222222214,-243.72222222222214,-682.3696969696971,-682.3696969696971,-682.3696969696971,-682.3696969696971,-682.3696969696971,-682.3696969696971,-243.72222222222214,-243.72222222222214,-682.3696969696971,-682.3696969696971,-682.3696969696971,-243.72222222222214,-1030.3666666666666
YNL044W,-757.4264957264958,-757.4264957264958,-757.4264957264958,-757.4264957264958,-757.4264957264958,-757.4264957264958,-757.4264957264958,-757.4264957264958,-757.4264957264958,-843.4020202020201,-843.4020202020201,-843.4020202020201,-843.4020202020201,-843.4020202020201,-757.4264957264958,-757.4264957264958,-757.4264957264958,-757.4264957264958,-843.4020202020201,-843.4020202020201,-757.4264957264958,-843.4020202020201
YNL046W,-997.4333333333334,-848.7333333333335,-997.4333333333334,-997.4333333333334,-997.4333333333334,-997.4333333333334,-997.4333333333334,-997.4333333333334,-848.7333333333335,-848.7333333333335,-848.7333333333335,-848.7333333333335,-997.4333333333334,-902.0070028011203,-997.4333333333334,-997.4333333333334,-997.4333333333334,-997.4333333333334,-848.7333333333335,-848.7333333333335,-997.4333333333334,-848.7333333333335
YNL048W,-1687.349859943978,-1410.1325863678805,-1687.349859943978,-1687.349859943978,-1687.349859943978,-1687.349859943978,-1687.349859943978,-1687.349859943978,-1655.349859943978,-933.9142857142857,-933.9142857142857,-933.9142857142857,-1687.349859943978,-1655.349859943978,-1687.349859943978,-1687.349859943978,-1687.349859943978,-1687.349859943978,-1655.349859943978,-1655.349859943978,-1687.349859943978,-1687.349859943978
YNL055C,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1169.375,-1169.375,-1169.375,-1169.375,-1169.375,-1169.375,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1426.7291666666665,-1169.375,-1169.375,-1426.7291666666665,-1426.7291666666665
YNL061W,-1140.653250773994,-1140.653250773994,-1140.653250773994,-1140.653250773994,-1140.653250773994,-1140.653250773994,-1140.653250773994,-1140.653250773994,-748.6060606060606,-746.2142857142858,-746.2142857142858,-866.0,-1080.4545454545455,-1080.4545454545455,-1140.653250773994,-1140.653250773994,-1140.653250773994,-1140.653250773994,-866.0,-866.0,-1140.653250773994,-1322.0517241379312
YNL064C,-1728.0,-1728.0,-1728.0,-1728.0,-1728.0,-1728.0,-1728.0,-1728.0,-1796.4333333333332,-1796.4333333333332,-1796.4333333333332,-1796.4333333333332,-1715.2222222222224,-1715.2222222222224,-1728.0,-1728.0,-1728.0,-1728.0,-1796.4333333333332,-1796.4333333333332,-1728.0,-1715.2222222222224
YNL067W,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1113.7727272727273,-1113.7727272727273,-1103.3636363636363,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143,-1211.857142857143
YNL069C,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-830.9047619047618,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555,-727.3055555555555
YNL070W,-215.33333333333331,-400.8571428571428,-215.33333333333331,-400.8571428571428,-400.8571428571428,-400.8571428571428,-400.8571428571428,-400.8571428571428,-215.33333333333331,-215.33333333333331,-215.33333333333331,-215.33333333333331,-21.01515151515144,-215.33333333333331,-400.8571428571428,-400.8571428571428,-400.8571428571428,-400.8571428571428,-178.58333333333326,-178.58333333333326,-400.8571428571428,-400.8571428571428
YNL071W,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1655.775,-1797.0228571428574,-1797.0228571428574,-1797.0228571428574,-1797.0228571428574,-1532.4833333333331,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1696.588888888889,-1655.775,-1655.775,-1696.588888888889,-1768.689523809524
YNL076W,-423.0822222222222,-926.4218555900619,-926.4218555900619,-926.4218555900619,-481.01262939958605,-926.4218555900619,-926.4218555900619,-481.01262939958605,-429.0195195195195,-1640.8690476190475,-1640.8690476190475,-423.0822222222222,-423.0822222222222,-423.0822222222222,-776.4254994124559,-481.01262939958605,-481.01262939958605,-926.4218555900619,-423.0822222222222,-423.0822222222222,-481.01262939958605,-926.4218555900619
YNL085W,-1817.8650793650797,-1817.8650793650797,-929.0,-929.0,-1817.8650793650797,-929.0,-1805.9722222222226,-1817.8650793650797,-929.0,-929.0,-929.0,-929.0,-1817.8650793650797,-1817.8650793650797,-1817.8650793650797,-1817.8650793650797,-1817.8650793650797,-1364.340350877193,-929.0,-929.0,-1817.8650793650797,-1347.5809523809526
YNL090W,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-944.3333333333335,-944.3333333333335,-1248.616487455197,-944.3333333333335,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-1248.616487455197,-944.3333333333335,-944.3333333333335,-1248.616487455197,-944.3333333333335
YNL096C,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-667.4333333333333,-667.4333333333333,-667.4333333333333,-667.4333333333333,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-731.0999999999998,-667.4333333333333,-667.4333333333333,-731.0999999999998,-731.0999999999998
YNL099C,-887.8636363636364,-887.8636363636364,-887.8636363636364,-887.8636363636364,-887.8636363636364,-887.8636363636364,-887.8636363636364,-887.8636363636364,-1002.6447368421052,-938.452380952381,-938.452380952381,-885.1666666666665,-885.1666666666665,-887.8636363636364,-887.8636363636364,-887.8636363636364,-887.8636363636364,-887.8636363636364,-885.1666666666665,-885.1666666666665,-887.8636363636364,-938.452380952381
YNL110C,-1081.2523809523807,-1081.2523809523807,-1081.2523809523807,-1081.2523809523807,-1081.2523809523807,-1081.2523809523807,-1081.2523809523807,-1081.2523809523807,-1648.1021505376345,-1648.1021505376345,-1648.1021505376345,-1648.1021505376345,-1244.1021505376345,-1648.1021505376345,-1648.1021505376345,-1081.2523809523807,-1081.2523809523807,-1081.2523809523807,-1663.448717948718,-1663.448717948718,-1081.2523809523807,-1648.1021505376345
YNL111C,-1026.698641765705,-1026.698641765705,-1026.698641765705,-1026.698641765705,-1026.698641765705,-1026.698641765705,-1026.698641765705,-1026.698641765705,-1026.698641765705,-737.9814814814815,-737.9814814814815,-916.2631578947368,-916.2631578947368,-1026.698641765705,-916.2631578947368,-1026.698641765705,-1026.698641765705,-1026.698641765705,-911.9298245614036,-911.9298245614036,-1026.698641765705,-911.9298245614036
YNL112W,-1618.62012987013,-1618.62012987013,-1618.62012987013,-1618.62012987013,-1618.62012987013,-1618.62012987013,-1618.62012987013,-1618.62012987013,-1768.3833333333334,-1768.3833333333334,-1768.3833333333334,-1768.3833333333334,-1768.3833333333334,-1768.3833333333334,-1768.3833333333334,-1618.62012987013,-1618.62012987013,-1618.62012987013,-1768.3833333333334,-1768.3833333333334,-1618.62012987013,-1768.3833333333334
YNL115C,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-469.8823529411765,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-469.8823529411765,-742.6526315789474,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039,-359.7684729064039
YNL118C,-949.2142857142858,-1004.9166666666665,-1253.8333333333333,-1253.8333333333333,-1253.8333333333333,-1253.8333333333333,-1253.8333333333333,-1253.8333333333333,-1004.9166666666665,-949.2142857142858,-949.2142857142858,-949.2142857142858,-1004.9166666666665,-949.2142857142858,-985.9166666666665,-1253.8333333333333,-1253.8333333333333,-1253.8333333333333,-1004.9166666666665,-1004.9166666666665,-1253.8333333333333,-961.0714285714287
YNL121C,-1509.4047619047624,-458.8787878787878,-1509.4047619047624,-1509.4047619047624,-1509.4047619047624,-1509.4047619047624,-1509.4047619047624,-1509.4047619047624,-410.66,-458.8787878787878,-458.8787878787878,-458.8787878787878,-1509.4047619047624,-410.66,-171.875,-1509.4047619047624,-1509.4047619047624,-1509.4047619047624,-458.8787878787878,-458.8787878787878,-1509.4047619047624,-458.8787878787878
YNL131W,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1408.4402597402598,-1408.4402597402598,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835,-1209.2164835164835
YNL134C,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1629.5,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333,-1899.833333333333
YNL135C,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-774.0519230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-792.5769230769231,-584.8486402486402,-584.8486402486402,-792.5769230769231,-792.5769230769231
YNL137C,-1165.3095238095239,-1165.3095238095239,-1165.3095238095239,-1165.3095238095239,-1165.3095238095239,-1165.3095238095239,-1165.3095238095239,-1165.3095238095239,-1600.9205128205124,-1914.5785714285714,-1914.5785714285714,-1974.1785714285716,-855.4333333333334,-1006.6714285714287,-1600.9205128205124,-1165.3095238095239,-1165.3095238095239,-1165.3095238095239,-1006.6714285714287,-1006.6714285714287,-1165.3095238095239,-1165.3095238095239
YNL138W,-1312.0116959064328,-1617.111111111111,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1631.361111111111,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1312.0116959064328,-1594.8339181286553,-1594.8339181286553,-1312.0116959064328,-1617.111111111111
YNL144C,-1409.3684210526314,-1162.1,-1409.3684210526314,-1491.3684210526314,-1409.3684210526314,-1409.3684210526314,-1491.3684210526314,-1409.3684210526314,-1470.9285714285716,-1409.3684210526314,-1409.3684210526314,-1578.5285714285715,-1578.5285714285715,-1409.3684210526314,-1467.0,-1409.3684210526314,-1409.3684210526314,-1409.3684210526314,-1409.3684210526314,-1409.3684210526314,-1409.3684210526314,-1409.3684210526314
YNL149C,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-1702.958041958042,-1702.958041958042,-1181.8449197860962,-1181.8449197860962,-997.7799043062199,-1702.958041958042,-1181.8449197860962,-1181.8449197860962,-1181.8449197860962,-997.7799043062199,-997.7799043062199,-1181.8449197860962,-1181.8449197860962
YNL154C,-1493.857142857143,-1350.7275362318844,-1274.8,-1274.8,-1274.8,-1274.8,-1274.8,-1274.8,-1357.3714285714286,-1338.9666666666667,-1338.9666666666667,-1338.9666666666667,-1356.0051282051281,-1357.3714285714286,-1356.0051282051281,-1274.8,-1274.8,-1274.8,-1356.0051282051281,-1356.0051282051281,-1274.8,-1274.8
YNL160W,-413.58974358974365,-413.58974358974365,-861.9909090909091,-413.58974358974365,-413.58974358974365,-413.58974358974365,-861.9909090909091,-413.58974358974365,-413.58974358974365,-413.58974358974365,-413.58974358974365,-413.58974358974365,-413.58974358974365,-413.58974358974365,-244.4230769230769,-413.58974358974365,-413.58974358974365,-413.58974358974365,-159.55311355311355,-159.55311355311355,-413.58974358974365,-413.58974358974365
YNL168C,-1170.0263157894738,-1170.0263157894738,-1170.0263157894738,-1170.0263157894738,-1170.0263157894738,-1170.0263157894738,-1170.0263157894738,-1170.0263157894738,-1209.0717703349285,-1540.2899184149182,-1540.2899184149182,-1209.0717703349285,-1394.9824836016696,-926.5,-1394.9824836016696,-1170.0263157894738,-1170.0263157894738,-1170.0263157894738,-1209.0717703349285,-1209.0717703349285,-1170.0263157894738,-1209.0717703349285
YNL178W,-1007.8,-1007.8,-1007.8,-1007.8,-1007.8,-1007.8,-1007.8,-1007.8,-1441.0951417004046,-1401.4772727272727,-1401.4772727272727,-1441.0951417004046,-1221.1666666666667,-1441.0951417004046,-1441.0951417004046,-1007.8,-1007.8,-1007.8,-1441.0951417004046,-1441.0951417004046,-1007.8,-1007.8
YNL183C,-948.1533333333333,-948.1533333333333,-948.1533333333333,-948.1533333333333,-948.1533333333333,-1517.625,-948.1533333333333,-948.1533333333333,-1517.625,-1517.625,-1517.625,-1438.5769230769229,-1048.72,-948.1533333333333,-1517.625,-948.1533333333333,-948.1533333333333,-948.1533333333333,-1517.625,-1517.625,-948.1533333333333,-948.1533333333333
YNL185C,-2515.930194805195,-797.3431372549019,-797.3431372549019,-549.0,-797.3431372549019,-797.3431372549019,-797.3431372549019,-797.3431372549019,-2499.536796536797,-2499.536796536797,-2499.536796536797,-2499.536796536797,-2267.3088578088573,-2499.536796536797,-2499.536796536797,-797.3431372549019,-797.3431372549019,-797.3431372549019,-2499.536796536797,-2499.536796536797,-797.3431372549019,-797.3431372549019
YNL186W,-1794.4880844645554,-1794.4880844645554,-1794.4880844645554,-1794.0265460030164,-1794.4880844645554,-1794.4880844645554,-1794.4880844645554,-1794.4880844645554,-943.9333333333334,-1055.0833333333333,-1055.0833333333333,-1794.0265460030164,-1794.0265460030164,-1804.1433551198254,-943.9333333333334,-1794.4880844645554,-1794.4880844645554,-1794.4880844645554,-1794.0265460030164,-1794.0265460030164,-1794.4880844645554,-1794.4880844645554
YNL189W,-659.6333333333333,-659.6333333333333,-659.6333333333333,-659.6333333333333,-659.6333333333333,-659.6333333333333,-659.6333333333333,-659.6333333333333,-473.83333333333326,-473.83333333333326,-473.83333333333326,-473.83333333333326,-473.83333333333326,-473.83333333333326,-473.83333333333326,-659.6333333333333,-659.6333333333333,-659.6333333333333,-473.83333333333326,-473.83333333333326,-659.6333333333333,-659.6333333333333
YNL200C,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1622.571428571429,-1887.2380952380954,-1887.2380952380954,-1669.166666666667,-1623.25,-1691.166666666667,-1622.571428571429,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667,-1669.166666666667
YNL201C,-1325.2328282828285,-279.8222222222222,-1325.2328282828285,-1325.2328282828285,-1325.2328282828285,-1325.2328282828285,-1325.2328282828285,-1325.2328282828285,-1179.4222222222222,-1179.4222222222222,-1179.4222222222222,-279.8222222222222,-1179.4222222222222,-279.8222222222222,-1179.4222222222222,-1325.2328282828285,-1325.2328282828285,-1325.2328282828285,-279.8222222222222,-279.8222222222222,-1325.2328282828285,-1658.0641025641025
YNL207W,-1812.833333333333,-1448.2666666666669,-1812.833333333333,-1812.833333333333,-1812.833333333333,-1448.2666666666669,-1448.2666666666669,-1812.833333333333,-1448.2666666666669,-1448.2666666666669,-1448.2666666666669,-1448.2666666666669,-1036.5686274509808,-2132.311594202898,-1448.2666666666669,-1812.833333333333,-1812.833333333333,-1812.833333333333,-1448.2666666666669,-1448.2666666666669,-1812.833333333333,-1448.2666666666669
YNL216W,-1592.9363636363635,-1592.9363636363635,-1330.357142857143,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1330.357142857143,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1330.357142857143,-1330.357142857143,-1330.357142857143,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635,-1592.9363636363635
YNL219C,-2350.692307692308,-1702.4791666666665,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2122.821095571095,-2350.692307692308,-2350.692307692308,-2350.692307692308,-1702.4791666666665,-2350.692307692308,-2122.821095571095,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2350.692307692308,-2323.1889433030733
YNL220W,-1795.428735632184,-1281.2777777777776,-1281.2777777777776,-1242.1666666666667,-1242.1666666666667,-1242.1666666666667,-1242.1666666666667,-1242.1666666666667,-1281.2777777777776,-1445.1333333333332,-1445.1333333333332,-1281.2777777777776,-1281.2777777777776,-1281.2777777777776,-1281.2777777777776,-1242.1666666666667,-1242.1666666666667,-1242.1666666666667,-1281.2777777777776,-1281.2777777777776,-1242.1666666666667,-1281.2777777777776
YNL231C,-1484.911111111111,-1484.911111111111,-1484.911111111111,-1391.4840840840839,-1391.4840840840839,-1391.4840840840839,-1391.4840840840839,-1391.4840840840839,-1391.4840840840839,-1484.911111111111,-1484.911111111111,-1484.911111111111,-1484.911111111111,-1484.911111111111,-1391.4840840840839,-1391.4840840840839,-1391.4840840840839,-1391.4840840840839,-1484.911111111111,-1484.911111111111,-1391.4840840840839,-1484.911111111111
YNL239W,-1560.53125,-1614.28125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1702.178571428571,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1560.53125,-1702.178571428571
YNL243W,-779.4820512820512,-715.4829670329669,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-1176.0446553446554,-779.4820512820512,-484.92668997669006,-484.92668997669006,-484.92668997669006,-484.92668997669006,-1176.0446553446554,-1176.0446553446554,-484.92668997669006,-715.4829670329669
YNL244C,-518.3846153846154,-518.3846153846154,-485.983870967742,-485.983870967742,-485.983870967742,-485.983870967742,-485.983870967742,-485.983870967742,-518.3846153846154,-518.3846153846154,-518.3846153846154,-518.3846153846154,-518.3846153846154,-518.3846153846154,-518.3846153846154,-485.983870967742,-485.983870967742,-485.983870967742,-518.3846153846154,-518.3846153846154,-485.983870967742,-518.3846153846154
YNL247W,-768.7926829268292,-1257.0588235294115,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9,-604.3333333333334,-1612.9,-1257.0588235294115,-1257.0588235294115,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9,-1612.9
YNL248C,-824.2666666666668,-824.2666666666668,-1291.2142857142858,-1291.2142857142858,-1690.2142857142858,-1690.2142857142858,-1291.2142857142858,-1690.2142857142858,-824.2666666666668,-824.2666666666668,-824.2666666666668,-824.2666666666668,-824.2666666666668,-824.2666666666668,-1121.7128205128204,-1690.2142857142858,-1690.2142857142858,-1690.2142857142858,-824.2666666666668,-824.2666666666668,-1690.2142857142858,-824.2666666666668
YNL251C,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-673.15873015873,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965,-687.8253968253965
YNL252C,-621.0615384615385,-1462.5440781440784,-621.0615384615385,-621.0615384615385,-621.0615384615385,-1481.2996336996334,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-1003.8615384615384,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385,-621.0615384615385
YNL255C,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-1219.5599324397951,-1219.5599324397951,-1219.5599324397951,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-630.139880952381,-1219.5599324397951
YNL263C,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-786.2500000000001,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113,-1088.6611111111113
YNL274C,-1023.11,-1298.75,-1298.75,-1298.75,-1298.75,-1298.75,-1298.75,-1298.75,-1073.0,-1084.0,-1084.0,-1030.4166666666667,-1030.4166666666667,-504.0,-1056.9166666666667,-1298.75,-1298.75,-1298.75,-1030.4166666666667,-1030.4166666666667,-1298.75,-1023.11
YNL280C,-1329.617948717949,-1329.617948717949,-1576.217948717949,-1329.617948717949,-1329.617948717949,-1329.617948717949,-1329.617948717949,-1329.617948717949,-1806.6515151515152,-1918.8181818181815,-1918.8181818181815,-694.0,-694.0,-694.0,-1329.617948717949,-1329.617948717949,-1329.617948717949,-1329.617948717949,-1806.6515151515152,-1806.6515151515152,-1329.617948717949,-1329.617948717949
YNL288W,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-881.625,-571.3333333333333,-571.3333333333333,-571.3333333333333,-881.625,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333,-571.3333333333333
YNL290W,-713.75,-554.125,-974.0666666666667,-974.0666666666667,-554.125,-554.125,-974.0666666666667,-554.125,-879.776923076923,-497.45470085470095,-497.45470085470095,-769.9583333333335,-769.9583333333335,-713.75,-554.125,-554.125,-554.125,-554.125,-769.9583333333335,-769.9583333333335,-554.125,-664.7777777777778
YNL298W,-1191.4,-1191.4,-1191.4,-1191.4,-1191.4,-1191.4,-1191.4,-1191.4,-1191.4,-1265.6,-1265.6,-1185.3,-1185.3,-1185.3,-1191.4,-1191.4,-1191.4,-1191.4,-1185.3,-1185.3,-1191.4,-1191.4
YNL306W,-1011.5,-993.75,-993.75,-993.75,-993.75,-1011.5,-993.75,-993.75,-993.75,-1011.5,-1011.5,-993.75,-993.75,-993.75,-1011.5,-993.75,-993.75,-993.75,-993.75,-993.75,-993.75,-993.75
YNL307C,-930.7607142857145,-930.7607142857145,-1334.9313820122645,-930.7607142857145,-930.7607142857145,-930.7607142857145,-930.7607142857145,-930.7607142857145,-930.7607142857145,-930.7607142857145,-930.7607142857145,-1334.9313820122645,-947.317086834734,-947.317086834734,-930.7607142857145,-930.7607142857145,-930.7607142857145,-930.7607142857145,-1334.9313820122645,-1334.9313820122645,-930.7607142857145,-930.7607142857145
YNL308C,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-576.0714285714286,-576.0714285714286,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334,-563.3333333333334
YNL313C,-2062.2842105263157,-1855.6,-2013.25,-1704.7857142857142,-1704.7857142857142,-1704.7857142857142,-1704.7857142857142,-1704.7857142857142,-1855.6,-2013.25,-2013.25,-2013.25,-1855.6,-1855.6,-1704.7857142857142,-1704.7857142857142,-1704.7857142857142,-1704.7857142857142,-2280.1069444444447,-2280.1069444444447,-1704.7857142857142,-2290.6873015873016
YNL315C,-599.8790322580645,-624.3560606060606,-523.8111111111111,-948.3560606060603,-624.3560606060606,-624.3560606060606,-624.3560606060606,-624.3560606060606,-624.3560606060606,-536.7884615384615,-536.7884615384615,-523.8111111111111,-624.3560606060606,-624.3560606060606,-624.3560606060606,-624.3560606060606,-624.3560606060606,-624.3560606060606,-523.8111111111111,-523.8111111111111,-624.3560606060606,-624.3560606060606
YNL326C,-1182.6057142857142,-1486.4280701754385,-1182.6057142857142,-1182.6057142857142,-1182.6057142857142,-1486.4280701754385,-1182.6057142857142,-1182.6057142857142,-1528.8461538461538,-1685.7614035087718,-1685.7614035087718,-1634.9380952380955,-1634.9380952380955,-1507.4809523809524,-1182.6057142857142,-1182.6057142857142,-1182.6057142857142,-1182.6057142857142,-971.5,-971.5,-1182.6057142857142,-1334.5857142857142
YNR001C,-2296.784848484848,-2296.784848484848,-2296.784848484848,-2296.784848484848,-2445.784848484848,-2296.784848484848,-795.3888888888888,-2445.784848484848,-1597.0848484848486,-1597.0848484848486,-1597.0848484848486,-1597.0848484848486,-2296.784848484848,-1597.0848484848486,-2296.784848484848,-2445.784848484848,-2296.784848484848,-2296.784848484848,-1597.0848484848486,-1597.0848484848486,-2445.784848484848,-2296.784848484848
YNR014W,-812.6287878787876,-812.6287878787876,-812.6287878787876,-812.6287878787876,-812.6287878787876,-812.6287878787876,-812.6287878787876,-812.6287878787876,-812.6287878787876,-1377.3793103448277,-1377.3793103448277,-1377.3793103448277,-812.6287878787876,-1377.3793103448277,-812.6287878787876,-812.6287878787876,-812.6287878787876,-812.6287878787876,-1377.3793103448277,-1379.4146341463415,-812.6287878787876,-812.6287878787876
YNR016C,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2300.7706757011106,-2300.7706757011106,-1395.2922874227218,-2071.654908505344,-1417.3030566534912,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-2035.3544727636179,-1417.3030566534912,-1417.3030566534912,-2035.3544727636179,-2152.4376399868247
